,institution_id,person_id,project_count,person_gender_index,name,first_name,gender
7004,40239501,1471243,2,,professorin dr. cornelia bohn,cornelia,F
7005,40239501,1753210,2,,professor dr. christoph hoffmann,christoph,M
7006,40239501,1427727,3,,professorin dr. bettina beer,bettina,F
7007,40239501,1663656,4,0.35416666666666663,professorin dr. bettina heintz,bettina,F
7008,40239699,15171296,1,0.0,professor dr. f.g. acenolaza,f.g.,
7009,40239699,262640092,1,0.6666666666666666,professorin dr. rossana elena madrid,elena,F
7010,40239699,15171809,1,0.0,professor dr. alejandro j. toselli,j.,
7011,40239801,246197386,1,0.0,georgios kordas,georgios,M
7012,40239991,202222405,1,0.5,professorin dr. electra gizeli,electra,F
7013,40240066,165807492,1,0.4,dr. guillaume porraz,guillaume,M
7014,40259649,168393183,1,0.5,professor dr. david r. fraser,r.,
7015,40259649,1935856,1,0.0,professor dr. william a. foley,a.,
7016,40259649,1790812,1,,professorin dr. chiara neto,chiara,F
7017,40259649,1624540,1,,professorin dr. silke rinkwitz,silke,F
7018,40259649,1447362,2,,professorin dr. barbara helwing,barbara,F
7019,40259649,1230725,2,,professor dr. peter reimann,peter,M
7020,40280400,40280414,1,0.25,dr. annick loiseau,annick,F
7021,40280526,40280548,1,0.25,dr. ammar hideur,ammar,M
7022,40301013,14250128,1,0.0,dr. richard o`connell,richard,M
7023,40301146,171593325,1,0.0,professor dr. christophe chalons,christophe,M
7024,40301282,251068499,1,0.5,professor dr. mingjian yu,mingjian,
7025,40301282,1785807,1,,dr. stefan kirchner,stefan,M
7026,40301363,240831890,1,0.4,dr. kevin collins,kevin,M
7027,40301363,140494783,1,0.0,professor john brennan,john,M
7028,40301363,136847117,1,0.5,william locke,william,M
7029,40301363,2013018,1,0.0,dr. stephen r. lewis,r.,
7030,40301380,212107689,1,,dr. guido meinhold,guido,M
7031,40321049,243551726,1,1.0,dr. gareth a. jones,a.,
7032,40321049,194735670,1,0.0,professor dr. paul dolan,paul,M
7033,40321049,20662142,1,,"daniel sturm, ph.d.","sturm,",
7034,40321049,1973763,1,0.0,professor dr. frank cowell,frank,M
7035,40321049,1800421,1,,professor dr. oliver volckart,oliver,M
7036,40321049,1235460,1,,professor dr. albrecht ritschl,albrecht,M
7037,40321162,155305775,1,0.0,professor dr. henning manfred krieg,manfred,M
7038,40321516,390291437,1,,dr. hong nhan nong-reier,nhan,M
7039,40321516,351402784,1,,"dr. venera weinhardt, ph.d.","weinhardt,",
7040,40321516,279960001,1,,dr. nils strodthoff,nils,M
7041,40321516,274781260,1,,dr. thea pick,thea,F
7042,40321516,262423115,1,,dr. alexander schoedel,alexander,M
7043,40321516,222174749,1,,dr. rhea stoppel,rhea,F
7044,40321516,1749524,1,,dr. astrid m. müller,m.,
7045,40321774,233526268,1,0.125,professor dr. artem rudenko,artem,M
7046,40321774,83617355,1,0.0,professor dr. lew cocke,lew,M
7047,40321774,83617084,1,0.0,professor dr. itzik ben-itzhak,itzik,M
7048,40321774,1415708,1,0.0,professor dr. gerald höhn,gerald,M
7049,40321774,1234565,1,0.5,privatdozent dr. jürgen albrecht richt,albrecht,M
7050,40321916,24841029,1,0.0,professor simon phillpot,simon,M
7051,40321916,214899312,1,,dr. melanie haehnel,melanie,F
7052,40321916,242010244,1,0.0,"professor sivaramakrishnan balachandar, ph.d.","balachandar,",
7053,40321916,1924618,1,0.3333333333333333,professor dr. peter lang,peter,M
7054,40321916,1861214,1,0.25,dr. zuzanna siwy,zuzanna,F
7055,40321916,1752738,1,,professor dr. dirk bucher,dirk,M
7056,40321916,1673574,1,1.0,dr. karin prüßner,karin,F
7057,40321916,1797958,1,0.0,privatdozent dr. sergej vasenkov,sergej,M
7058,40321916,34302884,1,,professorin dr. natalie christina ebner,christina,F
7059,40321916,1713669,6,0.4375,professor dr. andreas keil,andreas,M
7060,40341873,1791181,1,,dr. tilman sánchez-elsner,tilman,M
7061,40403132,193981887,1,0.0,professor dr. daniel hunkeler,daniel,M
7062,40403132,175940413,1,0.2,professor dr. jean-michel gobat,jean-michel,
7063,40403132,1872018,1,0.0,professor dr. felix schlenk,felix,M
7064,40403132,44634110,2,,professor dr. stephen a. miller,a.,
7065,40403132,2039628,2,0.5,professor dr. gianni d´ amato,d´,
7066,40403132,1457529,2,,professor dr. redouan bshary,redouan,
7067,40403250,2011181,1,,professor dr. heinz schüpbach,heinz,M
7068,40403250,1792717,1,,professor dr. hermann forneck,hermann,M
7069,40403250,1018426,1,,dr. arnd brandenburg,arnd,M
7070,40403250,1801516,2,0.5,professorin dr. vera husfeldt,vera,F
7071,40403270,1441194,1,0.0,professor dr. carl erb,carl,M
7072,40403270,1323931,2,0.0,professor dr. fritz von weizsäcker,von,M
7073,40403367,252196582,1,0.7142857142857143,professor andrea lanfranchi,andrea,F
7074,40403767,2032675,2,0.2352941176470588,professor dr. paul j.a. borm,j.a.,
7075,40403813,370872,2,0.16666666666666666,professor dr. viktor sigrist,viktor,M
7076,40423489,34650293,1,0.0,dr. bilal ghareeb,bilal,M
7077,40424318,324862174,1,,dr. flávia koch de vasconcellos,de,?
7078,40424318,1689801,1,,dr. gerlinde a. metz,a.,
7079,40444394,1760898,2,,dr. angela koch,angela,F
7080,40444394,1628280,6,0.2086489898989899,professor dr. thomas macho,thomas,M
7081,40466269,242226588,1,0.5,dr. matthias forwick,matthias,M
7082,40466269,1188168,6,0.0,professor dr. jürgen mienert,jürgen,
7083,40505635,21194059,1,0.0,dr. mohammad othman,mohammad,M
7084,40506001,63321418,1,,dr. tobias lauer,tobias,M
7085,40547249,175697165,1,0.2,dr. anton kern,anton,M
7086,40547249,244680742,1,0.2,privatdozent dr. peter stadler,peter,M
7087,40547307,24757146,1,0.2,dr. christian gerlach,christian,M
7088,40628908,194664519,1,0.16666666666666666,dr. jaroslav tyracek,jaroslav,M
7089,40628908,40628919,1,0.0,dr. juraj francu,juraj,M
7090,40628965,192788715,1,,dr. simona infantino,simona,F
7091,40628965,40607979,1,,dr. stephan glaser,stephan,M
7092,40628965,1793548,1,,dr. mirja hommel,mirja,F
7093,40670126,220636824,1,0.0,privatdozent dr. bernhard fetz,bernhard,M
7094,40771660,93038401,1,0.5,dr. sue abrams,sue,F
7095,40771660,93038380,1,0.5,dr. pierre r. fobert,r.,
7096,40771748,2050588,1,0.0,dr. michel tchotsoua,michel,M
7097,40771800,243653010,1,0.0,professor dr. masahiko miyamoto,masahiko,M
7098,40771859,257409341,1,0.0,dr. lan smith,lan,?
7099,40771859,224606378,1,0.0,dr. ken takai,ken,M
7100,40771859,224605910,1,0.0,dr. takuro nunoura,takuro,M
7101,40772069,40506222,1,0.42857142857142855,dr. silvia nave,silvia,F
7102,40833396,1428559,9,0.06727272727272728,professor dr. thomas hartung,thomas,M
7103,40833518,40280993,1,0.3333333333333333,dr. giancarlo cicero,giancarlo,M
7104,40854077,1974802,1,0.0,professor dr. chan yong lee,yong,M
7105,40956068,40362012,1,0.0,dr. rosa di felice,di,M
7106,40956068,1941354,1,0.25,dr. valeria marigo,valeria,F
7107,40956068,1535263,2,0.2222222222222222,professorin dr. manuela simoni,manuela,F
7108,40956068,2009128,2,0.0,professor fabio biscarini,fabio,M
7109,41017435,1650032,2,1.0,professorin dr.-ing. sonja pongratz,sonja,F
7110,41017624,1815542,1,0.3333333333333333,dr. carita augustsson,carita,F
7111,41017624,1380353,4,0.16666666666666666,professor dr. lutz eichacker,lutz,M
7112,41017919,16911999,1,0.0,professor dr. young-soon kwon,young-soon,
7113,41037944,258747,1,0.0625,professor dr. pep espanol,pep,M
7114,41038536,206952805,1,0.0,privatdozent dr.-ing. matevz dular,matevz,M
7115,41038536,56870880,1,0.0,dr. marjan smrke,marjan,M
7116,41038536,1566750,1,,professorin dr. biba terzan,biba,F
7117,41038536,260359733,1,0.0,"professorin masa filipovic hrast, ph.d.","hrast,",
7118,41058979,92957264,1,0.25,professor juan ramon bahamonde,ramon,M
7119,41058979,220600380,1,0.3333333333333333,professor juan carlos villaverde amieva,villaverde,
7120,41058979,310560222,1,,dr. pedro b. coto,b.,
7121,41058979,1672262,2,,privatdozent dr. jörg bettmer,jörg,
7122,41079032,259414974,1,0.5,victor vasquez,victor,M
7123,41079208,26375755,1,0.25,professor dr. juan jose egozcue,jose,M
7124,41079208,1910074,1,0.25,professorin dr. vera pawlowsky-glahn,vera,F
7125,41099358,254026931,1,,professor dr. albrecht glitz,albrecht,M
7126,41099358,21705513,1,0.0,"professor robin m. hogarth, ph.d.","hogarth,",
7127,41099358,2037339,1,0.3333333333333333,professor dr. ramon marimon,ramon,M
7128,41099358,1765958,1,0.0,professor dr. gustavo deco,gustavo,M
7129,41100267,72373889,1,0.5,professor dr. josé luis garcía lapresta,garcía,
7130,41100267,25023608,1,0.0,professor dr. josé carlos rodríguez-cabello,carlos,M
7131,41120014,31825858,1,0.0,professor dr. marin carciumaru,marin,M
7132,41120014,31825882,2,0.16666666666666666,dr. mircea anghelinu,mircea,M
7133,41120077,59429920,2,0.09090909090909093,professor dr. david garcia-dorado,david,M
7134,41141102,15642131,1,0.0,professor dr. thomas jansen,thomas,M
7135,41141102,91810383,3,0.125,professor dr. henry lamb,henry,M
7136,41284292,280167903,1,,dr. lena wimmer,lena,F
7137,41284292,1836305,1,,professor dr. béla paizs,béla,
7138,41284292,1805771,2,0.75,dr. thora tenbrink,thora,F
7139,41284292,1515857,2,,privatdozent dr. stefan machura,stefan,M
7140,41284451,325259839,1,,dr. matthias dehling,matthias,M
7141,41284451,1801842,1,,dr. wolfgang rack,wolfgang,M
7142,41284451,1684793,1,,dr.-ing. michael gschwendtner,michael,M
7143,41304333,363506278,1,,dr. nina kniel,nina,F
7144,41304333,83289172,1,0.0,professor dr. benjamin steinberg,benjamin,M
7145,41304598,16340833,1,,dr. alexander spaar,alexander,M
7146,41304708,174860526,1,0.3333333333333333,dr. karl-heinz hiller,karl-heinz,
7147,41304708,33175656,1,,dr. daniel haddad,daniel,M
7148,41386962,243224375,1,1.0,professorin dr. yang xu,yang,?
7149,41386962,243224271,1,1.0,dr. jun wu,jun,?
7150,41386962,243224260,1,1.0,professorin dr. xin zheng,xin,F
7151,41386962,141805528,1,,professor dr. xiongwen wu,xiongwen,
7152,41386962,141805413,1,,professor dr. guanxin shen,guanxin,
7153,41488765,235860232,1,0.0,professor dr. toru takumi,toru,M
7154,41488966,181562169,1,,dr.-ing. madhura purnaprajna,madhura,F
7155,41509408,1933813,1,0.0,dr. djoko iskandar,djoko,
7156,41509865,1925678,1,0.0,professor dr. abdullah ibrahim hussein malkawi,hussein,M
7157,41529577,319534718,1,0.0,dr. sebastian kamann,sebastian,M
7158,41529577,263744701,1,0.0,"privatdozentin dr. hazel nichols, ph.d.","nichols,",
7159,41529577,1892926,3,1.0,dr. antje engelhardt,antje,F
7160,41549926,1901847,1,0.0,dr. batbajar,dr.,
7161,41549926,1901831,1,0.0,professor dr. dordschgotov,dr.,
7162,41550122,262266987,1,,dr. katharina schulz,katharina,F
7163,41550122,240370138,1,0.5,professor dr. hendrik poinar,hendrik,M
7164,41550122,194368761,1,0.0,professor dr. micheal pierrynowksi,micheal,?
7165,41550122,191841715,1,0.5,professor dr. michael thompson,michael,M
7166,41550122,1874184,1,,dr. athanasios paschos,athanasios,M
7167,41550122,1614603,1,,professor dr. martin kolb,martin,M
7168,41550646,246504113,1,1.0,privatdozentin dr. caroline dunk,caroline,F
7169,41550646,20537612,1,,dr. mark kibschull,mark,M
7170,41570694,13819442,1,0.0,d. kabiraj,d.,
7171,41570694,13819379,1,0.0,professor dr. santanu ghose,santanu,
7172,41570694,13819014,1,0.0,dr. devesh k. avasthi,k.,
7173,41570718,1765786,3,0.5,dr. mark andrew elliott,andrew,?
7174,41570718,1198522,3,0.0,privatdozent dr. heinz-peter nasheuer,heinz-peter,
7175,41570718,1430131,4,,privatdozent dr. gerhard schlosser,gerhard,M
7176,41570718,1569028,4,0.0,professor dr. uri frank,uri,?
7177,41570741,1923403,1,0.5,dr. ravchigijn samjaa,ravchigijn,
7178,41570741,1785396,2,0.0,privatdozent dr. martin pfeiffer,martin,M
7179,41570934,201192876,1,0.0,dr. alexander tups,alexander,M
7180,41570934,187305108,1,,dr. james morfey scott,morfey,
7181,41570934,167865237,1,0.0,professor dr. andrew gorman,andrew,?
7182,41570934,162043347,1,0.0,professor dr. gregory m. cook,m.,
7183,41570934,20661487,1,,dr. esther vierck,esther,F
7184,41570934,1882757,1,0.5,professor dr. keith probert,keith,?
7185,41570934,1699284,1,,dr. christoph david matthäi,david,M
7186,41570934,1450295,1,0.3333333333333333,dr. sylvia sander,sylvia,F
7187,41570934,201298359,1,0.0,professor dr. dave grattan,dave,M
7188,41570934,1059895,3,0.0,professor dr. jörg frauendiener,jörg,
7189,41571100,13942524,1,,dr. luc ubaghs,luc,M
7190,41571100,28854027,1,0.0,professor dr. john j. clagué,j.,
7191,41571100,255037987,1,0.0,professor dr. dipankar sen,dipankar,M
7192,41571100,389876499,1,,dr. johannes lehmann,johannes,M
7193,41571100,388856804,1,,dr. johannes strobel,johannes,M
7194,41571100,281673929,1,,dr. igor boettcher,igor,M
7195,41571100,1409181,2,0.2222222222222222,dr. harald hutter,harald,M
7196,41714048,1953859,2,0.0,professor dr. cristian suteanu,cristian,M
7197,41714122,250961573,1,0.0,professor dr. yoshihiro ito,yoshihiro,M
7198,41714122,242293802,1,0.125,professor dr. hiroyuki nojiri,hiroyuki,M
7199,41714122,87549805,1,0.0,professor dr. ryuji asami,ryuji,M
7200,41714122,68830277,1,0.5,professor dr. hirohiko kono,hirohiko,M
7201,41714122,61314605,1,0.0,professor dr. yasuo ando,yasuo,M
7202,41714122,253246373,2,0.25,professor dr. michihiko nakamura,michihiko,M
7203,41714122,17833847,2,0.0,dr. hiromu tanimoto,hiromu,M
7204,41734894,1938287,1,0.25,dr. bin hashim rosli,hashim,M
7205,41735055,249700526,1,0.0,professor dr.-ing. felix vega,felix,M
7206,41735055,237447089,1,0.0,professor dr. francisco roman,francisco,M
7207,41735055,1395072,1,,professor dr. thomas dittrich,thomas,M
7208,41754888,41754962,1,0.0,professor dr. james m. roberts,m.,
7209,41754888,41754892,1,0.0,professor dr. r.w. powers,r.w.,
7210,41755362,16052918,2,0.0,professor dr. c. srikantappa,c.,
7211,41775788,68523442,1,0.0,privatdozent dr. sandro wimberger,sandro,M
7212,41775788,2026263,1,,professor dr. roberto fornari,roberto,M
7213,41775888,110161048,1,0.0,dr. d.k. pandey,d.k.,
7214,41795691,40280485,1,0.25,professor dr. sandro santucci,sandro,M
7215,41795691,1931776,1,0.0,professor dr. roberto rusconi,roberto,M
7216,41795750,1973115,1,0.0,professor dr. mohammed diouri,mohammed,?
7217,41795873,1375970,1,,professorin dr. ulrike maria hardenbicker,maria,F
7218,41796369,25145605,1,0.0,professor t. kunimatsu,t.,
7219,41816355,237494460,1,0.5,dr. craig cary,craig,M
7220,41816355,1882746,1,0.5,professor dr. campbell s. nelson,s.,
7221,41816355,248041382,2,0.15384615384615385,professor dr. christopher battershill,christopher,M
7222,41816355,213174201,2,0.8,dr. sabine seehagen,sabine,F
7223,41816724,1927007,1,0.3333333333333333,dr. julia dorin,julia,F
7224,41918871,251444715,1,0.3333333333333333,"kurt heungens, ph.d.","heungens,",
7225,41919286,1675975,1,,professor dr. nils g. holm,g.,
7226,41960274,259415834,1,0.5,mario blanco,mario,M
7227,41980277,246493675,1,1.0,professor yao fu,yao,F
7228,41980289,259427187,1,0.75,dr. catriona macdonald,catriona,F
7229,41980289,1875221,1,,dr. robert mailhammer,robert,M
7230,42000701,1808062,2,,professorin dr. monika kil,monika,F
7231,42001396,1965281,1,0.0,patience lamarao onyut,lamarao,
7232,42001396,1965273,1,0.0,professor dr. jonathan baranga,jonathan,M
7233,42082939,181432033,1,0.0,privatdozent dr. bo-yin yang,bo-yin,
7234,42082939,1559930,1,,professor dr. wolfgang schmidt,wolfgang,M
7235,42123760,55641669,1,0.6666666666666666,professorin laura dawidowski,laura,F
7236,42124260,186216768,1,0.0,professor dr. sebsebe demissew,sebsebe,
7237,42124260,88656603,1,0.2,dr. berhane asfaw,berhane,M
7238,42124260,18245492,2,0.0,dr. sileshi nemomissa,sileshi,
7239,42124260,1967000,10,0.11666666666666667,professor dr. masresha fetene,masresha,
7240,42144388,2038436,1,0.0,professor dr. luc andré,luc,M
7241,42164682,157271261,1,,dr. kilian guse,kilian,M
7242,42164702,111144107,1,0.0,dr.-ing. harvey arellano-garcia,harvey,M
7243,42164702,1872995,2,,"dr. stephen gerard hickey, ph.d.","hickey,",
7244,42165195,1610925,3,0.0,dr. thomas höfken,thomas,M
7245,42184969,173503868,1,0.0,professor dr. nicholas luscombe,nicholas,M
7246,42185406,1998516,1,0.0,professor dr. christophe bailly,christophe,M
7247,42185406,1998503,1,0.0,professor dr. daniel juvé,daniel,M
7248,42185406,1998448,1,0.0,dr. lionel le penven,le,?
7249,42185406,1904243,1,0.0,professor dr. marc buffat,marc,M
7250,42185406,1904234,1,0.5,dr. jean-pierre bertoglio,jean-pierre,
7251,42185416,242645078,1,0.2857142857142857,dr. denis veynante,denis,M
7252,42185416,242644428,1,0.2857142857142857,professor dr. cristophe laux,cristophe,
7253,42185416,242643728,1,0.2857142857142857,dr. daniel durox,daniel,M
7254,42185420,116325540,2,,dr. christian h. häring,h.,
7255,42185420,208129939,2,0.2698412698412698,professor dr. theodore alexandrov,theodore,?
7256,42185420,1348967,2,,professor dr. iain w. mattaj,w.,
7257,42185420,1011382,3,0.35,privatdozent dr. peer bork,peer,M
7258,42185420,1443707,3,,dr. j.k. heinrich hörber,heinrich,M
7259,42185420,1714118,5,0.0,dr. jan ellenberg,jan,M
7260,42185420,1824062,5,0.0,professor dr. detlev arendt,detlev,M
7261,42185420,1725354,5,0.3928571428571429,"dr. anne ephrussi, ph.d.","ephrussi,",
7262,42185420,1097606,8,0.0,professor dr. matthias hentze,matthias,M
7263,42185420,1272138,8,0.0,privatdozent dr. carsten schultz,carsten,M
7264,42185424,398279478,1,,dr. aleksandra m. walczak,m.,
7265,42185424,208517281,1,1.0,professorin dr. clotilde policar,clotilde,F
7266,42185424,164677550,1,0.0,professor dr. stéphane verger,stéphane,
7267,42185428,46445400,1,0.3333333333333333,patrick lacroix-desmazes,patrick,M
7268,42185432,1550357,1,0.0,dr. jörg zegenhagen,jörg,
7269,42185432,1493733,1,,dr. christoph hennig,christoph,M
7270,42185432,1182650,2,0.0,dr. till hartmut metzger-kleinberg,hartmut,M
7271,42185445,231922359,1,,dr. giacomo mancini,giacomo,M
7272,42185449,1769783,1,0.5,professorin dr. katherine andrews,katherine,F
7273,42185453,269014119,1,,"professor dr. bruce fitt, ph.d.","fitt,",
7274,42185453,258187764,1,,dr. christoph metzner,christoph,M
7275,42185453,250526115,1,,dr. niall deacon,niall,?
7276,42185453,181163990,1,0.0,dr. joseph ulanowski,joseph,M
7277,42185453,1369182,5,,professorin dr. uta fritze-von alvensleben,fritze-von,
7278,42185457,1686274,1,0.0,professor dr. dmitry alekseevsky,dmitry,M
7279,42185457,1018293,1,,dr. thomas breithaupt,thomas,M
7280,42185457,1786724,2,,"dr. frank voncken, ph.d.","voncken,",
7281,42185457,1671031,3,,privatdozent dr. francisco j. rivero crespo,rivero,
7282,42185457,1874479,3,,dr. david m. benoit,m.,
7283,42185471,25085472,1,0.0,professor dr. jean-luc probst,jean-luc,
7284,42185479,36493860,1,1.0,dr. sandrine alfenore,sandrine,F
7285,42185479,2034020,1,0.0,michel goiran,michel,M
7286,42185483,27624131,1,0.3333333333333333,dr. monica g. agnusdei,g.,
7287,42185487,386666918,1,,dr. björn illing,björn,
7288,42185487,265782881,1,0.21428571428571427,professor dr. graeme s. cumming,s.,
7289,42185487,1197038,2,0.0,privatdozent dr. gerald münch,gerald,M
7290,42185487,1144833,3,0.0,professor dr. heinrich körner,heinrich,M
7291,42246469,1200641,2,0.125,professor dr. ludwig neyses,ludwig,M
7292,42247071,236748596,1,0.6666666666666666,"professor dr. neal enright, ph.d.","enright,",
7293,42247071,26949435,3,0.0,"privatdozent dr. gerd elmar schröder-turk, ph.d.","schröder-turk,",
7294,42266640,68789841,1,,dr. matthias cuntz,matthias,M
7295,42287823,1889392,2,0.0,professor dr. mohamed hani abdel-moneim elgamal,abdel-moneim,
7296,42288010,170399474,1,0.0,professor dr. aldert vrij,aldert,
7297,42288010,118128493,1,0.0,dr. keith firman,keith,?
7298,42288014,239032249,1,0.5,professor dr. sergio navarrete,sergio,M
7299,42288014,239031881,1,0.5,"professorin dr. miriam fernández, ph.d.","fernández,",
7300,42288014,197067640,1,0.3333333333333333,professor dr. jorge cuadra,jorge,M
7301,42288014,28853886,1,0.0,dr. m. cisternas,m.,
7302,42288014,1610886,1,,professor dr. sascha wallentowitz,sascha,M
7303,42288014,61682736,2,0.0,professor dr. andreas reisenegger,andreas,M
7304,42288020,127282928,1,,dr. beate mittmann,beate,F
7305,42288020,111124117,1,0.2,dr. sven lukas,sven,M
7306,42288020,73315370,1,,dr. petra ungerer,petra,F
7307,42288020,1739360,2,,privatdozent dr. thomas prellberg,thomas,M
7308,42288020,1356156,2,0.0,professor dr. lars chittka,lars,M
7309,42288020,139140129,2,,privatdozent dr. guy hanke,guy,M
7310,42288020,129835813,3,0.25,"dr. christophe eizaguirre, ph.d.","eizaguirre,",
7311,42308335,261742300,1,,dr. dominik freydenberger,dominik,M
7312,42328671,157155783,1,,dr. christoph schrank,christoph,M
7313,42573837,1924676,2,0.26666666666666666,professorin dr. fatima abrantes,fatima,F
7314,42799358,42799450,1,0.0,matthew deland,matthew,M
7315,42963731,248732644,1,0.3333333333333333,dr. denton ebel,denton,M
7316,43004005,43004031,1,,dr.-ing. hanna freifrau von delf von wolzogen,von,M
7317,43332373,43331948,1,0.0,feng li,feng,M
7318,43413673,193868600,1,0.0,"professor kevin leyton-brown, ph.d.","leyton-brown,",
7319,43413673,193867905,1,0.0,professor dr. holger hoos,holger,M
7320,43413673,90991083,1,0.3333333333333333,professor dr. kelly russel,kelly,F
7321,43413673,66454691,1,,dr. philipp zielke,philipp,M
7322,43413673,29774645,1,,dr. silvia naus,silvia,F
7323,43413673,2046881,1,0.0,professor dr.-ing. lutz lampe,lutz,M
7324,43413673,1761766,1,,dr. jan richter,jan,M
7325,43413673,1676393,1,,dr. michael jahn,michael,M
7326,43413673,244570977,2,0.0,professor dr. takamasa momose,takamasa,M
7327,43413673,1234545,3,,professor dr. peter rieckmann,peter,M
7328,43413810,239822055,1,0.0,professor dr. joseph gubeladze,joseph,M
7329,43413876,1127906,2,,professorin dr. angelika kalt,angelika,F
7330,43844122,95204986,1,0.0,dr. sylvain bellier,sylvain,M
7331,43844122,2028461,1,0.5,dr. rémy petit,rémy,
7332,43864946,43864917,1,0.0,dr. pablo cancio pastor,cancio,
7333,44192064,233624317,1,,dr. diana arellano,diana,F
7334,44604624,44591046,1,0.3333333333333333,ronan keryell,ronan,?
7335,44929790,1952740,1,0.0,professor dr. miquel martín casals,martín,
7336,45072649,194664506,1,0.16666666666666666,dr. leonardo lobato,leonardo,M
7337,45072649,2039401,1,0.0,professor dr. augustin josé menendez,josé,
7338,45154421,181403427,1,,dr. david boutelier,david,M
7339,45195936,108072142,1,0.3333333333333333,dr. steve tonah,steve,M
7340,45195936,298888965,1,0.5,dr. john kuumuori ganle,kuumuori,
7341,45298203,162679184,1,0.2,professor dr. david beljonne,david,M
7342,45564877,245348880,2,0.0,"professor sylvain béal, ph.d.","béal,",
7343,45871878,1415290,2,0.0,privatdozent dr. ralf koebnik,ralf,M
7344,46219721,1039299,1,,professor dr. wolf-dieter eberwein,wolf-dieter,
7345,46220019,46220028,1,0.0,professor dr. xiaofeng wang,xiaofeng,
7346,46403865,120380805,1,1.0,dr. pedro m. baptista,m.,
7347,46403865,69015366,1,0.5,professor dr. manuel nunes da ponte,da,?
7348,46403865,1662208,1,0.0,professor dr. reinhard kahle,reinhard,M
7349,46465505,31864952,1,0.4,professor dr. bert creemers,bert,M
7350,46547925,246011982,1,0.2,professor dr. mikhail kostylev,mikhail,M
7351,46547925,223572751,1,0.0,professor dr. peter drummond,peter,M
7352,46547925,1822114,1,,dr. heiko kalte,heiko,M
7353,46547925,1448784,1,0.2,professor dr. jens zinke,jens,M
7354,46547925,1690101,2,,professor dr. markus schlaich,markus,M
7355,46547925,389107,2,,privatdozent dr. matthias leopold,matthias,M
7356,46547925,1327409,3,0.5,dr. dieter wildenauer,dieter,M
7357,46568207,1434307,4,,privatdozent dr. börje sellergren,börje,
7358,46588378,1973854,1,0.0,dr. adjima thiombiano,adjima,
7359,46588423,69158813,1,0.2,professor dr. eliezer kouakou ngoran,kouakou,
7360,46608509,194380716,1,1.0,"adamson s. muula, ph.d.","muula,",
7361,46608509,1937746,1,0.25,dr. nandini patel,nandini,F
7362,46608584,270259080,1,0.0,"dr. carvalho madivate, ph.d.","madivate,",
7363,47018091,239663239,2,0.0,dr. emmanuel thome,emmanuel,M
7364,47038878,60679578,1,0.5,professorin dr. figen cok,figen,F
7365,47059199,1813742,2,0.0,privatdozent dr. urs schneider,urs,M
7366,47161792,47161822,2,0.0,professor dr. robert hoffman,robert,M
7367,47428309,190731131,1,,dr. jacek jerzy brzozowski,jerzy,?
7368,47428309,155897622,1,1.0,dr. susanna godehart,susanna,F
7369,47428309,28832973,1,,professorin dr. annegret stark,annegret,F
7370,47428309,1782712,1,,dr. thomas axel hofmann,axel,M
7371,47674317,219422746,1,,dr. halyna leontiy,halyna,F
7372,47674317,194444127,1,,dr. uwe dörk,uwe,M
7373,47674317,1813973,1,0.0,dr. franz mauelshagen,franz,M
7374,47674317,161673081,2,,professorin dr. julika griem,julika,F
7375,47674317,1241178,3,,professor dr. jörn rüsen,jörn,
7376,47674317,1569963,9,,professor dr. jo reichertz,jo,?
7377,47674317,6424,12,,professor dr. hans-georg soeffner,hans-georg,
7378,47837754,68154676,1,0.0,professor dr. craig t. simmons,t.,
7379,47837754,1698252,4,0.0,professor dr. rainer viktor haberberger,viktor,M
7380,47939983,2031306,1,0.0,professor dr. rami moustafa ali,moustafa,M
7381,47939983,2031298,1,0.0,dr. feras afaneh,feras,M
7382,48021959,182848140,1,,professor dr. chang-whan oh,chang-whan,
7383,48021959,182848503,1,,professor dr. bong-gon jo,bong-gon,
7384,48021959,259096179,1,0.2,dr. jeong-heon choi,jeong-heon,
7385,48022047,1937769,1,0.25,dr. max mmuya,max,M
7386,48022047,163602310,1,0.3333333333333333,dr. yohanna shaghude,yohanna,F
7387,48022047,388587931,1,0.0,professor dr. gastor mapunda,gastor,
7388,48022047,388587281,1,0.0,professor dr. amani lusekelo,amani,?
7389,48022047,237504611,1,0.0,professor dr. felician tungaraza,felician,M
7390,48104202,1999565,1,0.0,dr. john osler,john,M
7391,48226739,318720948,1,0.0,professor dr. benjamin eppinger,benjamin,M
7392,48226739,175654019,1,0.3333333333333333,professor dr. william zerges,william,M
7393,48226739,1798292,1,,dr. jochen a. g. jäger,g.,
7394,48226739,1620911,1,,dr. carsten wrosch,carsten,M
7395,48226739,1491421,1,0.0,dr. volker haarslev,volker,M
7396,48411572,48411610,1,0.25,dr. joshua wurman,joshua,M
7397,48513153,1611305,1,0.0,professor dr. horst hielscher,horst,M
7398,48513219,1423024,1,0.0,professor dr. christian friedrich,christian,M
7399,48637218,1751525,1,,dr. dita vogel,dita,F
7400,48677808,239696360,2,0.0,professor dr. zhuo feng,zhuo,?
7401,48944056,1794545,2,0.0,"professor dr. ghandi anfoka, ph.d.","anfoka,",
7402,49066851,1325949,1,,dr. oliver weidlich,oliver,M
7403,49169102,1128046,1,,dr. gerd kapphahn,gerd,M
7404,49312207,22241392,1,,dr. carola bönsch,carola,F
7405,49353699,241241232,1,0.25,professor dr. haeshin lee,haeshin,
