,person_id,name,first_name,gender
562,17259829,dr. wolfgang zachariae,wolfgang,M
563,1486366,professor dr. markus gerhards,markus,M
564,1783243,dr. jörg josef paul warzecha,paul,M
565,150385997,professor dr. piet oliver schmidt,oliver,M
566,171789645,professor dr. mario botsch,mario,M
567,1433120,professor dr. hermann brenner,hermann,M
568,1196317,professorin dr. erika von mutius,von,M
569,1511870,dr. gabriele leyhausen,gabriele,F
570,1519963,professor dr. thomas müller,thomas,M
571,1750446,dr. corinna laude,corinna,F
572,259208801,dr. orsolya barabas,orsolya,F
573,35265509,professor dr.-ing. stefan funke,stefan,M
574,20436944,professor dr. xiaomin fang,xiaomin,F
575,115589859,dr. martina spehlmann,martina,F
576,1660300,dr. alexander seibold,alexander,M
577,1179202,professor dr. jürgen macha (†),macha,
578,1150040,professorin dr. carola kryschi,carola,F
579,251225245,dr. steffen roth,steffen,M
580,1799723,dr. oliver seeck,oliver,M
581,1580984,professor dr. wolfgang donner,wolfgang,M
582,1355558,professor dr. hans hermann otto,hermann,M
583,259364682,dr. egle tafenau,egle,F
584,1479285,professor dr. andreas eckart,andreas,M
585,1590079,professor dr. michael köhl,michael,M
586,1811408,dr. thomas r. neu,r.,
587,1822620,"dr. ralph buchert, ph.d.","buchert,",
588,1828719,professor dr. heiko paeth,heiko,M
589,1814896,dr. steven d. jacobsen,d.,
590,144899021,professor dr. jan schirawski,jan,M
591,243141098,professor dr. thierry backeljau,thierry,M
592,139060137,dr. friedhelm sayk,friedhelm,M
593,255952752,dr. volker werner,volker,M
594,1413181,professor dr.-ing. eckhard beyer,eckhard,M
595,329554446,dr. anne sinning,anne,F
596,269688911,professor dr. michael koch,michael,M
597,1735678,privatdozent dr. stefan hammerschmidt,stefan,M
598,270328380,privatdozentin dr. teresa marrodan undagoitia,marrodan,
599,1751173,udo roth,udo,M
600,1163725,professor dr. friedrich lenger,friedrich,M
601,191674562,dr.-ing. uwe ehret,uwe,M
602,1722807,dr. ulf hailer,ulf,M
603,1582884,professor dr. peter schmid,peter,M
604,1015696,professor dr. reinhard brückner,reinhard,M
605,1022760,professor dr. dieter burdorf,dieter,M
606,1775771,dr. klaus ulrich hachmeier,ulrich,M
607,1015498,dr.-ing. erhard broszeit,erhard,M
608,1776547,dr. eike rietzel,eike,?
609,52957987,"professor roger a. sauer, ph.d.","sauer,",
610,1805454,professor dr. peter sperber,peter,M
611,1795963,professor dr. leonhard knorr-held,leonhard,M
612,1774845,professor dr. joseph alcamo,joseph,M
613,87631766,dr. tobias meilinger,tobias,M
614,1534635,professor dr. helmut seng,helmut,M
615,1400184,dr.-ing. iradj rahimian,iradj,
616,1175900,professor dr. derek marsh,derek,?
617,1463938,privatdozent dr. ulf sibelius,ulf,M
618,1777665,professor dr. matthias richter,matthias,M
619,1464236,dr.-ing. gert jaeger,gert,M
620,1117058,professor dr. volker jacobshagen (†),jacobshagen,
621,18878800,dr. m.w. jessell,m.w.,
622,35511222,privatdozentin dr. sophie heinz,sophie,F
623,215836559,professorin dr. anita traninger,anita,F
624,1518323,dr. peter michel,peter,M
625,261381709,dr. katja höflich,katja,F
626,1630005,professor dr. hans burchard,hans,M
627,24799008,dr. dirk leube,dirk,M
628,1613762,professor dr. christoph brumann,christoph,M
629,1828765,professor dr. matthias gunzer,matthias,M
630,1628720,professor dr. kai matuschewski,kai,?
631,210520033,professor dr. armin fügenschuh,armin,M
632,2007588,privatdozent dr. bernhard fuchs,bernhard,M
633,1688534,dr. marcus jäger,marcus,M
634,1033656,dr.-ing. andré ditze,andré,
635,236612531,professor dr. slobodan mitic,slobodan,M
636,1505335,professor dr. raimund th. kolb,th.,
637,1692221,professorin dr. karin richter,karin,F
638,1668010,dr. marianne heinemann-knoch,marianne,F
639,1654507,professor dr. rolf von lüde,von,M
640,55498553,professor dr. christian drosten,christian,M
641,1651727,privatdozentin dr. petra först,petra,F
642,221399907,dr. matthias brendel,matthias,M
643,229149175,professorin dr. radosveta ivanova-stenzel,radosveta,
644,1632118,professor dr. kai lüersen,kai,?
645,1799457,dr. ralph menzel,ralph,M
646,1630078,professor dr. karl schilcher,karl,M
647,1419876,dr. axel schmermund,axel,M
648,1038222,professor dr. peter dürre,peter,M
649,1347821,professor dr. jochen ferdinand staiger,ferdinand,M
650,166566446,professor dr. martin lacher,martin,M
651,265393018,dr. sebastian schipper,sebastian,M
652,1260469,professor dr. boris schmidt,boris,M
653,1045542,professor dr. kurt engeland,kurt,M
654,1436173,professor dr. friedemann schmoll,friedemann,M
655,17465411,professor dr. johannes v. barth,v.,
656,1240588,professorin dr. sabine karola rospert,karola,F
657,1676388,professorin dr. gabriele metzler,gabriele,F
658,259657235,professor dr. peter herman,peter,M
659,392309460,dr. neil dewar,neil,?
660,1221793,dr. serena preyer,serena,?
661,142480926,dr. axel griesmaier,axel,M
662,1104192,professor dr. rudolf hilfer,rudolf,M
663,167097638,dr. patrick eiden-offe,patrick,M
664,1271727,professor dr.-ing. hermann schumacher,hermann,M
665,1425886,privatdozent dr. mark may,mark,M
666,321843389,dr. julian wippich,julian,M
667,1787326,professor dr. wolf-christian müller,wolf-christian,
668,1802916,dr. olaf mertelsmann,olaf,M
669,325474243,dr. peter jung,peter,M
670,1182733,professor dr. gerd meyer,gerd,M
671,318400380,dr. hauke springer,hauke,M
672,217553009,dr. ivan varentsov,ivan,M
673,2015587,professor dr.-ing. joachim speidel,joachim,M
674,321891042,dr. jacek artur kozuch,artur,M
675,242907140,"dr. anna popova, ph.d.","popova,",
676,1630133,professor dr. alan harris,alan,M
677,1378403,professor dr. hans ackermann,hans,M
678,1863209,dr. meret mignon krämer,mignon,F
679,264989370,dr. koji tokoyoda,koji,M
680,183055597,dr. ali sak,ali,M
681,1630891,professor dr. michael ludwig,michael,M
682,1050496,professor dr. helmut fend,helmut,M
683,1755792,professor dr. thomas schneider,thomas,M
684,6030,professor dr. christoph mundt,christoph,M
685,1301162,professor dr. matthias theobald,matthias,M
686,212924784,christoph schölzel,christoph,M
687,1088109,dr. chrystina häuber,chrystina,F
688,315399692,"dr. susanna di termini, ph.d.","termini,",
689,29487948,dr. david habier,david,M
690,182805081,dr.-ing. jens brandt,jens,M
691,1635673,professorin dr. sylvia cremer,sylvia,F
692,20291599,dr. guntram borck,guntram,M
693,9609408,professor dr. gerold blakowski,gerold,M
694,74790477,professor dr. dmitry feichtner-kozlov,dmitry,M
695,1386940,professor dr. albert g. schweinberger,g.,
696,1604980,dr. sauda ali barwani,ali,M
697,1689418,professor dr. song chol park,chol,?
698,267554400,dr.-ing. heinz kaufmann,heinz,M
699,5875,professorin dr. karin labitzke (†),labitzke,
700,1457037,professor dr. joachim sauerborn,joachim,M
701,1026796,professor dr.-ing. manuel cuadra,manuel,M
702,1302796,professor dr. günter törner,günter,
703,1413049,privatdozent dr. armen mulkidjanian,armen,M
704,244507295,dr. gisela lena kugler,lena,F
705,1364304,professor dr. ernst h.k. stelzer,h.k.,
706,279981281,dr. andrea eschenlohr,andrea,F
707,361909394,dr. nadine hornig,nadine,F
708,288301791,dr. thomas reichmann,thomas,M
709,1277151,professor dr. wolfgang seifert,wolfgang,M
710,1603065,professor dr. gerald spindler,gerald,M
711,1340362,professor dr. paul ziemann,paul,M
712,258230,professor dr. david j. brooks,j.,
713,258796769,dr. astrid breitbart,astrid,F
714,1600116,professor dr. gregor schiemann,gregor,M
715,68298152,professor dr. sebastian pfotenhauer,sebastian,M
716,2000418,dora garcias-delgado,dora,F
717,1101041,professorin dr. ingrid hemmer,ingrid,F
718,248639000,dr. katarina yngborn,katarina,F
719,1680704,dr. axel leingärtner,axel,M
720,1605909,professor dr. gunter lind (†),lind,M
721,1448847,professor dr. ivar roots,ivar,M
722,1334646,professor dr. stefan wölfl,stefan,M
723,157844291,professor dr. volker büscher,volker,M
724,256477662,professor dr. jost sieweke,jost,M
725,1635994,privatdozent dr. erwin morgenthaler,erwin,M
726,1470054,privatdozent dr. franz herbert berger,herbert,M
727,1456227,dr. uwe tietge,uwe,M
728,1649147,professor dr. veit wank,veit,M
729,203328981,professor dr. tilo strobach,tilo,M
730,1672286,professor dr. theo schiller,theo,M
731,1336331,professor dr. hartmut yersin,hartmut,M
732,140739967,dr. laura cato,laura,F
733,364775434,dr.-ing. christian thieme,christian,M
734,1843366,dr. michael jetter,michael,M
735,1851534,professor dr. guntram alexander grassl,alexander,M
736,992192,professor dr. rüdiger baltissen,rüdiger,
737,1708245,dr. bernhard.h. suchy,bernhard.h.,
738,1078331,professor dr. hans-jürgen groß,hans-jürgen,
739,1414247,professor dr. martin scholz,martin,M
740,255323808,privatdozentin dr. caroline nothdurfter,caroline,F
741,1546615,privatdozentin dr. petra wetzel,petra,F
742,1423950,professor dr. francesco salamini,francesco,M
743,1822069,privatdozent dr. holger borchert,holger,M
744,1386683,professor dr.-ing. helmut schreiber,helmut,M
745,197930519,dr. damian refojo,damian,M
746,327055580,dr. florian rossmann,florian,M
747,76407870,professor dr. peter gallmann,peter,M
748,198662465,dr. axel-cyrille ngonga ngomo,ngonga,
749,1018656,professor dr. josef breu,josef,M
750,41530178,professorin dr. margit bussmann,margit,F
751,1717022,professorin dr. ulrike gut,ulrike,F
752,57238565,professor dr. mario a. calvo,a.,
753,1380132,professor dr. grzegorz dogil (†),dogil,
754,68810622,professor dr. heinrich carl hoppe,carl,M
755,107089172,dr.-ing. christian nayeri,christian,M
756,41939331,professorin dr. doreen bryant,doreen,F
757,86832199,professor dr.-ing. fokke saathoff,fokke,M
758,2018911,professor dr. phang,dr.,
759,198576541,professor dr. david díaz-díaz,david,M
760,15705474,dr. bianca michaels,bianca,F
761,1753503,professor dr.-ing. hermann lödding,hermann,M
762,119275143,professor dr. guido friebel,guido,M
763,1765519,privatdozent dr. axel jansen,axel,M
764,1277773,professor dr. mathias o. senge,o.,
765,137399657,dr. christopher antos,christopher,M
766,234587475,dr. tina barbara lonsdorf,barbara,F
767,1401149,professor dr. clemens simmer,clemens,M
768,1597128,privatdozent dr. wolfgang weidemann,wolfgang,M
769,1066480,professor dr. rolf gebhardt,rolf,M
770,115117738,dr. maik riedl,maik,M
771,20272073,professor dr. frederik tygstrup,frederik,M
772,1701712,professor dr. sven rady,sven,M
773,1791256,dr. rolf müller,rolf,M
774,1446800,dr. sigrun heß,sigrun,F
775,1444491,professor dr. bernd wöstmann,bernd,M
776,5192,professor dr. wolfgang balzer,wolfgang,M
777,253567498,dr. ulrich weininger,ulrich,M
778,206247871,dr. irina prokofieva,irina,F
779,1694223,privatdozent dr. thomas hörnschemeyer,thomas,M
780,1040441,privatdozent dr. wolfgang ecke,wolfgang,M
781,1222256,professor dr. jochen h.m. prehn,h.m.,
782,201127991,privatdozent dr. robert van geldern,van,?
783,64632429,dr. ulrich s. soénius,s.,
784,1704401,professor dr. till bärnighausen,till,M
785,1428189,professor dr. rainer h.a. fink,h.a.,
786,357047524,professor dr. roberto nigro,roberto,M
787,1605576,dr. frank sauer,frank,M
788,67356330,"dr. pavel laskov, ph.d.","laskov,",
789,1461932,professor dr. philippe claeys,philippe,M
790,1011507,dr. ralf bogumil,ralf,M
791,165625611,privatdozentin dr.-ing. daniela nickel,daniela,F
792,262761248,josep colomé ferrer,colomé,
793,87733863,dr. vitalijs zelchs,vitalijs,M
794,268339774,dr. catherine gunzenhauser,catherine,F
795,1130411,professor dr. gottfried kerscher,gottfried,M
796,1813732,professor dr. matthias perkams,matthias,M
797,1158446,professor dr. paul gottlob layer,gottlob,M
798,1311541,professor dr. peter h. vogt,h.,
799,1394881,dr. joachim scholz,joachim,M
800,289741936,dr. sebastian boehm,sebastian,M
801,1771945,professor dr. david phillip woodruff,phillip,M
802,1637164,professor dr. andreas hirner,andreas,M
803,238800565,dr. anna schriefl,anna,F
804,390714008,dr. anne rissiek,anne,F
805,1923218,professor dr. ari helenius,ari,?
806,1605367,professor dr. gunther wennemuth,gunther,M
807,223780465,dr. swen schellmann,swen,M
808,1496547,privatdozent dr. heinz hövel,heinz,M
809,212338925,dr. van an du,an,F
810,1531287,"professorin regina therese riphahn, ph.d.","riphahn,",
811,1198764,professor dr. franz narberhaus,franz,M
812,1406165,professorin dr. birgitta maria wöhrl,maria,F
813,1759370,professor dr. gerd laures,gerd,M
814,1407776,professor dr. hansjörg weitbrecht,hansjörg,
815,255245,professor dr. bernd marx,bernd,M
816,1608628,professor dr. hans günther beger,günther,
817,1389085,dr. wolfgang reuter,wolfgang,M
818,1677235,dr.-ing. birgit vetter,birgit,F
819,49823842,professor dr. andreas gastel,andreas,M
820,1682025,professor dr. reinhold nickolaus,reinhold,M
821,179631206,dr.-ing. thomas wild,thomas,M
822,17670395,dr. ulrike braun,ulrike,F
823,1123002,professor dr. herbert jürgens,herbert,M
824,1678569,professor dr. klaus g. strassmeier,g.,
825,988694,professor dr. christoph antweiler,christoph,M
826,214969567,dr. gerta rücker,gerta,F
827,1427483,professor dr. wolfgang schlack,wolfgang,M
828,43065750,professor dr. urs frauenfelder,urs,M
829,13819442,d. kabiraj,d.,
830,317128272,dr. thomas hüsken,thomas,M
831,243248768,privatdozent dr. gerd balcke,gerd,M
832,34795997,dr. birgit bauridl,birgit,F
833,170083230,professor dr. andreas möglich,andreas,M
834,1026534,professor dr. holk cruse,holk,M
835,281451311,dr. verena van der heide,der,F
836,234395986,dr. agnes fekete,agnes,F
837,168860981,dr. patrick steuer,patrick,M
838,1602293,professor dr. peter müller-buschbaum,peter,M
839,123371396,dr. esther zanin,esther,F
840,195705728,dr. dirk müter,dirk,M
841,1807260,dr. wolfgang ackermann,wolfgang,M
842,1048630,professor dr. manfred fahle,manfred,M
843,1229254,professor dr. albert rettenmeier,albert,M
844,1363673,professor dr. stephan johannes seidlmayer,johannes,M
845,396772181,dr. lidia bosurgi,lidia,F
846,398039662,dr.-ing. florian herbst,florian,M
847,1197666,professor dr. gottfried o.h. naumann,o.h.,
848,185572944,dr. solveig i. bühring,i.,
849,161180514,professor vaclav hlavac,vaclav,M
850,1855006,dr. michael d. mühlebach,d.,
851,206677930,professorin dr. katrin auspurg,katrin,F
852,289495919,professor dr. john neidhardt,john,M
853,1826965,professorin dr. martina schäfer,martina,F
854,1815237,dr.-ing. christian butz,christian,M
855,1072856,dr. matthias görlach,matthias,M
856,168090770,dr. christiane kraus,christiane,F
857,1543817,"privatdozentin dr. ursula voss, ph.d.","voss,",
858,235714551,dr. pierre lorenz,pierre,M
859,1641012,professor dr. peter hammerschmidt,peter,M
860,330225894,"dr. marcin raczkowski, ph.d.","raczkowski,",
861,56645202,professor dr. arne henningsen,arne,M
862,1636250,professor dr.-ing. matthias kind,matthias,M
863,988458,professor dr. ulrich ammon,ulrich,M
864,203473593,dr. andreas husch,andreas,M
865,1747081,dr. andreas kittel,andreas,M
866,1566612,professor dr. andreas p.m. weber,p.m.,
867,170292597,dr. gabriel zoldák,gabriel,M
868,1287817,professor dr.-ing. hans-dieter steffens,hans-dieter,
869,63710381,dr. anna veronika wendland,veronika,F
870,1283470,professor dr. gerd spittler,gerd,M
871,1784207,professor dr. stefan müller,stefan,M
872,82634399,professor dr. sebastian seiffert,sebastian,M
873,366085463,dr. susanna früh,susanna,F
874,18407699,dr.-ing. dzmitry hlushkou,dzmitry,M
875,1449413,professor dr. martin friedrich fromm,friedrich,M
876,1334608,professor dr. dieter wolf,dieter,M
877,248481374,dr. quang vinh tran,vinh,?
878,1791181,dr. tilman sánchez-elsner,tilman,M
879,1900991,professorin dr. bettina schöne-seifert,bettina,F
880,1057477,professor dr. josef friedrich,josef,M
881,1347490,professor dr.-ing. manfred neitzel,manfred,M
882,59266211,dr. thomas huhn,thomas,M
883,1381513,professor dr. ulrich-walter grummt,ulrich-walter,
884,1421394,privatdozentin dr. christina schwanstecher,christina,F
885,118885489,professor dr.-ing. björn schuller,björn,
886,1622468,dr. ralph püttner,ralph,M
887,1770980,professor dr.-ing. rainer schach,rainer,M
888,1110172,professor dr. hans christian hofsäß,christian,M
889,1716013,privatdozent dr. bernd kaufmann,bernd,M
890,221948257,dr. jan robert krähling,robert,M
891,1656159,dr. frank lehmann,frank,M
892,133714923,professor dr. marcus c. christiansen,c.,
893,1408157,professorin dr. sabine sielke,sabine,F
894,31599087,professor dr. david pettifor,david,M
895,87528812,professor dr. oliver oeckler,oliver,M
896,1038419,professor dr. ulrich dührsen,ulrich,M
897,1253139,dr. detlef schikora,detlef,M
898,1639419,professor dr. armin huber,armin,M
899,17792124,dr. mihaela luiza márton,luiza,F
900,1519314,professor dr. hans-georg möller,hans-georg,
901,1461493,professor dr. franz wiesler,franz,M
902,1025805,professor dr. florian coulmas,florian,M
903,236310571,dr. tim-oliver husser,tim-oliver,
904,1651298,professor dr. heiner klocke,heiner,M
905,1698675,privatdozentin dr. eva mazur-keblowski,eva,F
906,1375889,dr. christian epe,christian,M
907,1638967,professor dr. markus sauer,markus,M
908,184916989,professor dr. jiri blazek,jiri,M
909,1098432,professor dr. bernd a. heß (†),heß,
910,1037100,professor dr. ulrich drobnig,ulrich,M
911,1222316,professor dr. christian van prinz,van,?
912,157163782,dr. bernhard roppenser,bernhard,M
913,153232474,professorin dr. tanja vogel,tanja,F
914,221530134,professor dr. erik m. müller,m.,
915,1686034,dr. markus heubes,markus,M
916,1243362,professor dr.-ing. joachim rudolph,joachim,M
917,139304371,dr. eileen päschke,eileen,F
918,401365897,professor dr. samuel ling,samuel,M
919,1866284,dr. claudia backsch,claudia,F
